image_path,pred,true_label,predicted_label,correct
fake\adm\adm_00141__v3__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,0.9995,1,1,True
fake\adm\adm_00149__v1__center_crop-80_noise-sigma_0.02_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00149__v2__color-plus20_blur-sigma_1_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00149__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00161__v1__center_crop-80_color-minus20_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00161__v2__center_crop-80_resize-x0.5_color-minus20_blur-sigma_2_jpeg-q90.png,0.5716,1,1,True
fake\adm\adm_00161__v3__center_crop-80_color-minus20_jpeg-q50.png,0.987,1,1,True
fake\adm\adm_00167__v1__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00167__v2__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.05_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00167__v3__resize-x0.25_noise-sigma_0.1_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00177__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5.png,0.9999,1,1,True
fake\adm\adm_00177__v2__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.1.png,0.9383,1,1,True
fake\adm\adm_00177__v3__resize-x0.25_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.8313,1,1,True
fake\adm\adm_00182__v1__center_crop-80_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00182__v2__center_crop-80_blur-sigma_2_noise-sigma_0.05_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00182__v3__resize-x0.5_color-minus20_blur-sigma_2_jpeg-q50.png,0.9951,1,1,True
fake\adm\adm_00189__v1__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.05_jpeg-q30.png,0.9622,1,1,True
fake\adm\adm_00189__v2__center_crop-80_color-minus20_blur-sigma_0.5_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00189__v3__color-plus20_blur-sigma_1_noise-sigma_0.1_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00205__v1__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.02_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00205__v2__blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00205__v3__center_crop-80_resize-x0.25_noise-sigma_0.1.png,0.9981,1,1,True
fake\adm\adm_00207__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_jpeg-q50.png,0.9977,1,1,True
fake\adm\adm_00207__v2__center_crop-80_blur-sigma_1_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00207__v3__center_crop-80_resize-x0.25_blur-sigma_2.png,0.0044,1,0,False
fake\adm\adm_00212__v1__center_crop-80_blur-sigma_2_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00212__v2__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00212__v3__center_crop-80_noise-sigma_0.05_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00251__v1__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,0.7422,1,1,True
fake\adm\adm_00251__v2__resize-x0.25_blur-sigma_1_jpeg-q30.png,0.0685,1,0,False
fake\adm\adm_00251__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1_jpeg-q90.png,0.9983,1,1,True
fake\adm\adm_00266__v1__center_crop-80_resize-x0.5_jpeg-q70.png,0.9998,1,1,True
fake\adm\adm_00266__v2__resize-x0.5_color-minus20_blur-sigma_2.png,0.9995,1,1,True
fake\adm\adm_00266__v3__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.1_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00270__v1__blur-sigma_2_noise-sigma_0.02_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00270__v2__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.05.png,0.999,1,1,True
fake\adm\adm_00270__v3__color-plus20_blur-sigma_0.5_noise-sigma_0.05.png,0.9998,1,1,True
fake\adm\adm_00275__v1__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.05.png,1.0,1,1,True
fake\adm\adm_00275__v2__center_crop-80_blur-sigma_0.5_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00275__v3__color-minus20_noise-sigma_0.1_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00277__v1__resize-x0.5_noise-sigma_0.1_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00277__v2__center_crop-80_resize-x0.25_color-plus20_jpeg-q90.png,0.9996,1,1,True
fake\adm\adm_00277__v3__center_crop-80_resize-x0.25_blur-sigma_2.png,0.6939,1,1,True
fake\adm\adm_00279__v1__resize-x0.25_color-minus20_noise-sigma_0.02_jpeg-q50.png,0.9989,1,1,True
fake\adm\adm_00279__v2__resize-x0.5_color-minus20_noise-sigma_0.05_jpeg-q50.png,0.9928,1,1,True
fake\adm\adm_00279__v3__resize-x0.5_color-plus20_blur-sigma_0.5_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00286__v1__center_crop-80_resize-x0.25_jpeg-q30.png,0.9175,1,1,True
fake\adm\adm_00286__v2__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02.png,0.9984,1,1,True
fake\adm\adm_00286__v3__center_crop-80_color-plus20_jpeg-q30.png,0.9977,1,1,True
fake\adm\adm_00287__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_1_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00287__v2__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00287__v3__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.02_jpeg-q30.png,0.9992,1,1,True
fake\adm\adm_00290__v1__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00290__v2__center_crop-80_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00290__v3__resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00296__v1__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00296__v2__center_crop-80_resize-x0.25_color-plus20_blur-sigma_2_jpeg-q70.png,0.9964,1,1,True
fake\adm\adm_00296__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5.png,0.9999,1,1,True
fake\adm\adm_00300__v1__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00300__v2__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.1.png,0.999,1,1,True
fake\adm\adm_00300__v3__resize-x0.5_blur-sigma_2_noise-sigma_0.1_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00301__v1__resize-x0.5_blur-sigma_0.5_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00301__v2__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.05_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00301__v3__center_crop-80_color-minus20_blur-sigma_2_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00311__v1__center_crop-80_resize-x0.5_noise-sigma_0.02.png,0.9994,1,1,True
fake\adm\adm_00311__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1.png,0.9993,1,1,True
fake\adm\adm_00311__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02.png,1.0,1,1,True
fake\adm\adm_00313__v1__color-plus20_blur-sigma_1_noise-sigma_0.1_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00313__v2__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00313__v3__blur-sigma_2_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00314__v1__center_crop-80_resize-x0.5_blur-sigma_2_jpeg-q90.png,0.964,1,1,True
fake\adm\adm_00314__v2__center_crop-80_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00314__v3__center_crop-80_color-minus20_blur-sigma_2_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00316__v1__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.1.png,0.9988,1,1,True
fake\adm\adm_00316__v2__color-plus20_noise-sigma_0.02_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00316__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00317__v1__resize-x0.25_color-minus20_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00317__v2__color-plus20_noise-sigma_0.05_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00317__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.05.png,0.9911,1,1,True
fake\adm\adm_00323__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00323__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.1_jpeg-q30.png,0.9935,1,1,True
fake\adm\adm_00323__v3__resize-x0.25_color-minus20_noise-sigma_0.05_jpeg-q30.png,0.9986,1,1,True
fake\adm\adm_00329__v1__color-plus20_noise-sigma_0.02_jpeg-q50.png,0.9998,1,1,True
fake\adm\adm_00329__v2__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9995,1,1,True
fake\adm\adm_00329__v3__center_crop-80_blur-sigma_0.5_jpeg-q30.png,0.9986,1,1,True
fake\adm\adm_00333__v1__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.05.png,0.9961,1,1,True
fake\adm\adm_00333__v2__color-minus20_blur-sigma_0.5_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00333__v3__center_crop-80_color-minus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00335__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,0.977,1,1,True
fake\adm\adm_00335__v2__center_crop-80_resize-x0.25_color-plus20_jpeg-q30.png,0.3036,1,0,False
fake\adm\adm_00335__v3__blur-sigma_2_noise-sigma_0.05_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00339__v1__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.05.png,0.9998,1,1,True
fake\adm\adm_00339__v2__center_crop-80_color-minus20_blur-sigma_1_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00339__v3__resize-x0.25_blur-sigma_2_noise-sigma_0.1_jpeg-q30.png,0.9973,1,1,True
fake\adm\adm_00348__v1__color-minus20_blur-sigma_2_noise-sigma_0.1.png,0.9998,1,1,True
fake\adm\adm_00348__v2__center_crop-80_resize-x0.25_blur-sigma_2_jpeg-q50.png,0.0765,1,0,False
fake\adm\adm_00348__v3__center_crop-80_blur-sigma_0.5_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00349__v1__center_crop-80_resize-x0.5_jpeg-q70.png,0.9973,1,1,True
fake\adm\adm_00349__v2__center_crop-80_blur-sigma_1_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00349__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.9969,1,1,True
fake\adm\adm_00362__v1__center_crop-80_resize-x0.5_blur-sigma_0.5.png,0.9997,1,1,True
fake\adm\adm_00362__v2__resize-x0.25_color-plus20_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00362__v3__center_crop-80_blur-sigma_0.5_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00364__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1.png,0.7317,1,1,True
fake\adm\adm_00364__v2__resize-x0.5_color-minus20_noise-sigma_0.1_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00364__v3__center_crop-80_resize-x0.25_blur-sigma_2_noise-sigma_0.02.png,0.9955,1,1,True
fake\adm\adm_00372__v1__center_crop-80_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00372__v2__center_crop-80_resize-x0.5_color-plus20_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00372__v3__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2.png,0.2525,1,0,False
fake\adm\adm_00376__v1__resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q90.png,0.9986,1,1,True
fake\adm\adm_00376__v2__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.05_jpeg-q30.png,0.9969,1,1,True
fake\adm\adm_00376__v3__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.02_jpeg-q50.png,0.9994,1,1,True
fake\adm\adm_00392__v1__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00392__v2__resize-x0.5_blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00392__v3__color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00407__v1__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00407__v2__resize-x0.25_color-plus20_blur-sigma_2_noise-sigma_0.05.png,0.9994,1,1,True
fake\adm\adm_00407__v3__center_crop-80_resize-x0.25_blur-sigma_2_noise-sigma_0.1_jpeg-q50.png,0.8956,1,1,True
fake\adm\adm_00410__v1__resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.02.png,0.9995,1,1,True
fake\adm\adm_00410__v2__center_crop-80_resize-x0.25_blur-sigma_0.5.png,0.9997,1,1,True
fake\adm\adm_00410__v3__resize-x0.5_color-plus20_noise-sigma_0.05.png,0.9995,1,1,True
fake\adm\adm_00411__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1.png,0.9999,1,1,True
fake\adm\adm_00411__v2__resize-x0.5_color-minus20_blur-sigma_0.5_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00411__v3__resize-x0.5_noise-sigma_0.02_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00416__v1__center_crop-80_resize-x0.5_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00416__v2__resize-x0.25_color-minus20_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.9109,1,1,True
fake\adm\adm_00416__v3__center_crop-80_resize-x0.5_blur-sigma_0.5_jpeg-q30.png,0.9796,1,1,True
fake\adm\adm_00428__v1__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.1_jpeg-q70.png,0.948,1,1,True
fake\adm\adm_00428__v2__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2_jpeg-q90.png,0.843,1,1,True
fake\adm\adm_00428__v3__resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1_jpeg-q90.png,0.9993,1,1,True
fake\adm\adm_00432__v1__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.1_jpeg-q70.png,0.9985,1,1,True
fake\adm\adm_00432__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05_jpeg-q30.png,0.9978,1,1,True
fake\adm\adm_00432__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_1_jpeg-q50.png,0.5209,1,1,True
fake\adm\adm_00437__v1__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.1_jpeg-q90.png,0.9992,1,1,True
fake\adm\adm_00437__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,0.9997,1,1,True
fake\adm\adm_00437__v3__center_crop-80_resize-x0.25_color-minus20_blur-sigma_1_jpeg-q30.png,0.9291,1,1,True
fake\adm\adm_00440__v1__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.1.png,0.9995,1,1,True
fake\adm\adm_00440__v2__center_crop-80_resize-x0.25_color-minus20_noise-sigma_0.02_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00440__v3__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00442__v1__center_crop-80_blur-sigma_2_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00442__v2__center_crop-80_color-minus20_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00442__v3__resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q90.png,0.9988,1,1,True
fake\adm\adm_00450__v1__resize-x0.5_noise-sigma_0.05_jpeg-q50.png,0.9997,1,1,True
fake\adm\adm_00450__v2__color-plus20_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00450__v3__center_crop-80_resize-x0.25_noise-sigma_0.02_jpeg-q30.png,0.9996,1,1,True
fake\adm\adm_00451__v1__resize-x0.25_noise-sigma_0.05_jpeg-q70.png,0.9998,1,1,True
fake\adm\adm_00451__v2__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00451__v3__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00452__v1__center_crop-80_blur-sigma_0.5_noise-sigma_0.05.png,1.0,1,1,True
fake\adm\adm_00452__v2__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.9996,1,1,True
fake\adm\adm_00452__v3__center_crop-80_color-minus20_blur-sigma_2.png,0.9999,1,1,True
fake\adm\adm_00458__v1__blur-sigma_1_noise-sigma_0.1_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00458__v2__center_crop-80_color-minus20_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_00458__v3__blur-sigma_2_noise-sigma_0.1_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00487__v1__resize-x0.25_color-minus20_noise-sigma_0.02_jpeg-q50.png,0.9936,1,1,True
fake\adm\adm_00487__v2__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.2568,1,0,False
fake\adm\adm_00487__v3__resize-x0.25_color-minus20_blur-sigma_1_jpeg-q70.png,0.0111,1,0,False
fake\adm\adm_00490__v1__center_crop-80_resize-x0.25_color-minus20_jpeg-q50.png,0.41,1,0,False
fake\adm\adm_00490__v2__resize-x0.5_color-minus20_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00490__v3__center_crop-80_resize-x0.25_color-plus20_jpeg-q30.png,0.0067,1,0,False
fake\adm\adm_00491__v1__resize-x0.25_blur-sigma_2_noise-sigma_0.1.png,0.9942,1,1,True
fake\adm\adm_00491__v2__resize-x0.5_blur-sigma_0.5_noise-sigma_0.05.png,0.9991,1,1,True
fake\adm\adm_00491__v3__blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00499__v1__color-plus20_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00499__v2__center_crop-80_noise-sigma_0.05_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00499__v3__color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00500__v1__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05.png,0.9996,1,1,True
fake\adm\adm_00500__v2__center_crop-80_blur-sigma_1_jpeg-q90.png,0.9996,1,1,True
fake\adm\adm_00500__v3__resize-x0.5_color-plus20_noise-sigma_0.05.png,0.9997,1,1,True
fake\adm\adm_00507__v1__resize-x0.5_color-plus20_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00507__v2__resize-x0.25_noise-sigma_0.1_jpeg-q30.png,0.9997,1,1,True
fake\adm\adm_00507__v3__resize-x0.25_color-plus20_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00523__v1__resize-x0.25_noise-sigma_0.02_jpeg-q30.png,0.9936,1,1,True
fake\adm\adm_00523__v2__center_crop-80_color-plus20_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00523__v3__center_crop-80_color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q30.png,0.9987,1,1,True
fake\adm\adm_00525__v1__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5.png,0.9932,1,1,True
fake\adm\adm_00525__v2__center_crop-80_resize-x0.5_color-minus20_jpeg-q90.png,0.9926,1,1,True
fake\adm\adm_00525__v3__center_crop-80_blur-sigma_2_noise-sigma_0.05_jpeg-q90.png,0.9994,1,1,True
fake\adm\adm_00528__v1__center_crop-80_color-minus20_blur-sigma_1_jpeg-q30.png,0.9863,1,1,True
fake\adm\adm_00528__v2__center_crop-80_resize-x0.25_color-plus20.png,0.6108,1,1,True
fake\adm\adm_00528__v3__center_crop-80_blur-sigma_1_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00533__v1__center_crop-80_blur-sigma_0.5_noise-sigma_0.1.png,0.8251,1,1,True
fake\adm\adm_00533__v2__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02_jpeg-q50.png,0.9778,1,1,True
fake\adm\adm_00533__v3__center_crop-80_resize-x0.25_blur-sigma_0.5.png,0.989,1,1,True
fake\adm\adm_00534__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.9994,1,1,True
fake\adm\adm_00534__v2__color-minus20_blur-sigma_2_noise-sigma_0.02.png,0.9993,1,1,True
fake\adm\adm_00534__v3__resize-x0.25_color-minus20_jpeg-q70.png,0.998,1,1,True
fake\adm\adm_00535__v1__color-minus20_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.9912,1,1,True
fake\adm\adm_00535__v2__center_crop-80_noise-sigma_0.1_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00535__v3__center_crop-80_resize-x0.25_blur-sigma_1_jpeg-q30.png,0.9084,1,1,True
fake\adm\adm_00543__v1__resize-x0.25_noise-sigma_0.02_jpeg-q70.png,0.9996,1,1,True
fake\adm\adm_00543__v2__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.02_jpeg-q90.png,0.9968,1,1,True
fake\adm\adm_00543__v3__resize-x0.5_blur-sigma_0.5_jpeg-q30.png,0.999,1,1,True
fake\adm\adm_00555__v1__color-plus20_blur-sigma_0.5_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00555__v2__center_crop-80_blur-sigma_0.5_noise-sigma_0.1_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00555__v3__center_crop-80_resize-x0.5_noise-sigma_0.02_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00560__v1__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.05_jpeg-q70.png,0.9989,1,1,True
fake\adm\adm_00560__v2__resize-x0.25_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.9986,1,1,True
fake\adm\adm_00560__v3__center_crop-80_resize-x0.25_color-minus20_jpeg-q70.png,0.4506,1,0,False
fake\adm\adm_00564__v1__center_crop-80_resize-x0.25_color-minus20.png,0.7849,1,1,True
fake\adm\adm_00564__v2__center_crop-80_resize-x0.5_color-minus20.png,0.9994,1,1,True
fake\adm\adm_00564__v3__center_crop-80_blur-sigma_0.5_jpeg-q30.png,0.9995,1,1,True
fake\adm\adm_00566__v1__center_crop-80_resize-x0.25_blur-sigma_2_jpeg-q70.png,0.994,1,1,True
fake\adm\adm_00566__v2__resize-x0.5_color-plus20_blur-sigma_1.png,1.0,1,1,True
fake\adm\adm_00566__v3__center_crop-80_blur-sigma_2_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_00617__v1__resize-x0.5_color-minus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,0.9839,1,1,True
fake\adm\adm_00617__v2__center_crop-80_color-minus20_blur-sigma_0.5.png,1.0,1,1,True
fake\adm\adm_00617__v3__color-plus20_blur-sigma_1_noise-sigma_0.1_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00621__v1__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.1_jpeg-q50.png,0.2469,1,0,False
fake\adm\adm_00621__v2__resize-x0.25_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.9995,1,1,True
fake\adm\adm_00621__v3__resize-x0.5_color-plus20_noise-sigma_0.1_jpeg-q90.png,0.9693,1,1,True
fake\adm\adm_00622__v1__resize-x0.25_blur-sigma_0.5_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00622__v2__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.05.png,0.9977,1,1,True
fake\adm\adm_00622__v3__resize-x0.5_color-minus20_noise-sigma_0.02.png,0.9888,1,1,True
fake\adm\adm_00628__v1__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q50.png,0.999,1,1,True
fake\adm\adm_00628__v2__center_crop-80_color-plus20_blur-sigma_1.png,0.9998,1,1,True
fake\adm\adm_00628__v3__color-minus20_noise-sigma_0.05_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00633__v1__resize-x0.25_color-plus20_noise-sigma_0.1.png,0.9995,1,1,True
fake\adm\adm_00633__v2__center_crop-80_resize-x0.5_color-minus20.png,0.9996,1,1,True
fake\adm\adm_00633__v3__resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q50.png,0.9728,1,1,True
fake\adm\adm_00641__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,0.9972,1,1,True
fake\adm\adm_00641__v2__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00641__v3__center_crop-80_resize-x0.5_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00642__v1__color-minus20_blur-sigma_0.5_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00642__v2__resize-x0.25_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00642__v3__resize-x0.5_blur-sigma_0.5_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00654__v1__center_crop-80_resize-x0.25_jpeg-q90.png,0.9963,1,1,True
fake\adm\adm_00654__v2__center_crop-80_color-plus20_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00654__v3__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.1_jpeg-q70.png,0.9996,1,1,True
fake\adm\adm_00665__v1__resize-x0.5_color-minus20_blur-sigma_2_noise-sigma_0.05_jpeg-q50.png,0.7493,1,1,True
fake\adm\adm_00665__v2__center_crop-80_resize-x0.25_blur-sigma_2_jpeg-q90.png,0.6985,1,1,True
fake\adm\adm_00665__v3__resize-x0.5_color-minus20_blur-sigma_2.png,0.9589,1,1,True
